"Riqueza","Manejo","Perturbación","Nivel_perturbación","Tipo_de_permanencia","Permanencia_promedio","Permanencia_mediana","Riesgo_absoluto","Riesgo_relativo"
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0,"Conjunta",0.433034336018115,0.428637962170896,0.0202702755635337,0.0468098575044307
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.1,"Maíz",0.519799998828877,0.533735588838435,0.117071296436571,0.225223733552012
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.1,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.1,"Quelites",0.364268989966462,0.37145893214392,0.0362899073791285,0.0996239273139052
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.1,"Conjunta",0.407563572342715,0.41900954971922,0.0475744759382692,0.116728969826245
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.14,"Maíz",0.487105593335049,0.49509516822916,0.111602979006112,0.22911455038322
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.14,"Quelites",0.349237754183905,0.355627681054921,0.0401622408192525,0.114999711051009
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.14,"Conjunta",0.387206375910066,0.391526551194897,0.0495825111870931,0.128051897571566
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.25,"Maíz",0.274006845289112,0.27447176174833,0.0963843166323997,0.351758791028385
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.25,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.25,"Quelites",0.252308512761431,0.257286683762845,0.0470152934264317,0.186340496053285
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.25,"Conjunta",0.247107454279058,0.252699026015493,0.0556106062103766,0.225046251124321
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.5,"Maíz",0.0780264464381341,0.0785396756539685,0.0562142300502613,0.720450983178283
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.5,"Calabaza",0,0,0,NA
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.5,"Quelites",0.155449929144354,0.153949911494686,0.0431959128325129,0.277876696826283
"Maíz-Calabaza","Herbicida-Insecticida","Sequía",0.5,"Conjunta",0.114736194009889,0.110492818652992,0.0373352483910688,0.325400791905741
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0,"Maíz",0.517764790982502,0.501109446407358,0.0678449101995952,0.131034229019037
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0,"Quelites",0.4,0.4,3.20493781063927e-17,8.01234452659818e-17
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0,"Conjunta",0.433647083137858,0.428888413259245,0.0193842600570272,0.044700542931739
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.1,"Maíz",0.515904409415323,0.528227228800365,0.120659815708918,0.233880179170523
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.1,"Quelites",0.36218110287309,0.371144034889617,0.0376420162953503,0.10393147515634
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.1,"Conjunta",0.406454550553211,0.414212357327388,0.0490576785582263,0.120696590778614
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.14,"Maíz",0.493155042772566,0.500458565677817,0.104931930985694,0.212776757580651
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.14,"Quelites",0.348622144662292,0.352200077202769,0.0404922316818917,0.116149339053365
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.14,"Conjunta",0.390957535970838,0.395405405170973,0.0468832957579633,0.11991915091633
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.25,"Maíz",0.268993711289588,0.26918143195719,0.0967951021316672,0.359841505839002
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.25,"Quelites",0.249502123323427,0.258663973900629,0.0468026745660571,0.187584273603103
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.25,"Conjunta",0.250071287833296,0.257608955730029,0.0554028308741637,0.221548148746675
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.5,"Maíz",0.0772634465380585,0.0756759519136845,0.0562078436810336,0.727482997452705
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.5,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.5,"Quelites",0.154704556345265,0.153516303329285,0.0422906774420121,0.27336413639705
"Monocultivo Maíz","Herbicida-Insecticida","Sequía",0.5,"Conjunta",0.1240063145387,0.119385175265575,0.0389198318616893,0.313853629200012
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0,"Quelites",0.4,0.4,3.34744836935923e-17,8.36862092339806e-17
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0,"Conjunta",0.4,0.4,3.34744836935923e-17,8.36862092339806e-17
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.1,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.1,"Quelites",0.355942119887727,0.363524280566331,0.0381595291207429,0.10720711876633
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.1,"Conjunta",0.354073733870006,0.363298291865766,0.0395063517541938,0.111576623666465
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.14,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.14,"Quelites",0.339913764746911,0.34660046303208,0.0467953755539959,0.137668374768048
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.14,"Conjunta",0.3363915870372,0.344467328410625,0.048899806921112,0.145365724962986
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.25,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.25,"Quelites",0.298146251327688,0.305210159191035,0.0448094640381224,0.150293568470439
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.25,"Conjunta",0.268741968404338,0.274318321269561,0.0457288214655199,0.170158839488435
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.5,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.5,"Calabaza",0,0,0,NA
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.5,"Quelites",0.204313900510774,0.214073818375274,0.0535949345925674,0.262316633663117
"Monocultivo Calabaza","Herbicida-Insecticida","Sequía",0.5,"Conjunta",0.161835843469404,0.170198958174919,0.045382695746113,0.280424254437138
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0,"Maíz",0.401094191914691,0.401063330841724,0.00860165456724597,0.0214454727608608
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0,"Frijol",0.401094191914691,0.401063330841724,0.00860165456724597,0.0214454727608608
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0,"Calabaza",0.401094191914691,0.401063330841724,0.00860165456724597,0.0214454727608608
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0,"Quelites",0.25,0.25,9.25185853854297e-18,3.70074341541719e-17
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0,"Conjunta",0.314754653677725,0.314741427503596,0.00368642338596256,0.0117120536357091
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.1,"Maíz",0.314147739946972,0.281658113929813,0.0962550761454472,0.306400664100576
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.1,"Frijol",0.314147739946972,0.281658113929813,0.0962550761454472,0.306400664100576
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.1,"Calabaza",0.314147739946972,0.281658113929813,0.0962550761454472,0.306400664100576
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.1,"Quelites",0.307137559556231,0.295499716813697,0.0444893454906637,0.144851530222954
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.1,"Conjunta",0.313817109385075,0.318614380591765,0.0377514014342427,0.120297460862528
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.14,"Maíz",0.307029637171511,0.272976197906373,0.0944333094423477,0.307570664227427
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.14,"Frijol",0.307029637171511,0.272976197906373,0.0944333094423477,0.307570664227427
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.14,"Calabaza",0.307029637171511,0.272976197906373,0.0944333094423477,0.307570664227427
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.14,"Quelites",0.314385873365268,0.31331514552759,0.0424735610606847,0.135100094053326
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.14,"Conjunta",0.315655955786084,0.319052798479502,0.0382340486513939,0.121125700150909
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.25,"Maíz",0.238458393558024,0.263091940377259,0.104464555433202,0.438082945517212
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.25,"Frijol",0.238458393558024,0.263091940377259,0.104464555433202,0.438082945517212
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.25,"Calabaza",0.238458393558024,0.263091940377259,0.104464555433202,0.438082945517212
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.25,"Quelites",0.35375859014149,0.353323195913876,0.0401084531438268,0.113378033103832
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.25,"Conjunta",0.313597662148589,0.309379036122525,0.0391398343488298,0.12480907568209
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.5,"Maíz",0.0932089450587072,0.11962401947525,0.100711071286305,1.08048719168394
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.5,"Frijol",0.0932089450587072,0.11962401947525,0.100711071286305,1.08048719168394
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.5,"Calabaza",0.0932089450587072,0.11962401947525,0.100711071286305,1.08048719168394
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.5,"Quelites",0.425561081871438,0.423975795741075,0.0325949642529579,0.0765929161323188
"Maíz-Frijol-Calabaza","Desyerbe","Arvenses",0.5,"Conjunta",0.309157950644377,0.30481502063981,0.0398666809456197,0.128952468673459
"Maíz-Frijol","Desyerbe","Arvenses",0,"Maíz",0.401021592789941,0.401213820022673,0.00859791939301728,0.0214400410042782
"Maíz-Frijol","Desyerbe","Arvenses",0,"Frijol",0.401021592789941,0.401213820022673,0.00859791939301728,0.0214400410042782
"Maíz-Frijol","Desyerbe","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Arvenses",0,"Quelites",0.4,0.4,2.67563306873912e-17,6.6890826718478e-17
"Maíz-Frijol","Desyerbe","Arvenses",0,"Conjunta",0.400291883654269,0.400346805720764,0.00245654839800494,0.00613689284823634
"Maíz-Frijol","Desyerbe","Arvenses",0.1,"Maíz",0.314206040372342,0.282441903683748,0.0964389385884648,0.306928977158371
"Maíz-Frijol","Desyerbe","Arvenses",0.1,"Frijol",0.314206040372342,0.282441903683748,0.0964389385884648,0.306928977158371
"Maíz-Frijol","Desyerbe","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Arvenses",0.1,"Quelites",0.408471413625299,0.400040013999963,0.013933398913476,0.0341110747256783
"Maíz-Frijol","Desyerbe","Arvenses",0.1,"Conjunta",0.382403328692305,0.395786781932997,0.0266796657023732,0.069768392952041
"Maíz-Frijol","Desyerbe","Arvenses",0.14,"Maíz",0.304701255269744,0.271346270557504,0.0943776706454522,0.309738371645047
"Maíz-Frijol","Desyerbe","Arvenses",0.14,"Frijol",0.304701255269744,0.271346270557504,0.0943776706454522,0.309738371645047
"Maíz-Frijol","Desyerbe","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Arvenses",0.14,"Quelites",0.409422939386547,0.400302694729675,0.0137858412765571,0.0336713944196994
"Maíz-Frijol","Desyerbe","Arvenses",0.14,"Conjunta",0.380391284879301,0.378726896299321,0.0254527964054256,0.0669121439349007
"Maíz-Frijol","Desyerbe","Arvenses",0.25,"Maíz",0.227341005206144,0.262926007515874,0.106275077485925,0.46746990227108
"Maíz-Frijol","Desyerbe","Arvenses",0.25,"Frijol",0.227341005206144,0.262926007515874,0.106275077485925,0.46746990227108
"Maíz-Frijol","Desyerbe","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Arvenses",0.25,"Quelites",0.418331729609957,0.414819967278649,0.018993341732356,0.0454025845710172
"Maíz-Frijol","Desyerbe","Arvenses",0.25,"Conjunta",0.366050449618194,0.362901136645134,0.028520493233942,0.0779141051832884
"Maíz-Frijol","Desyerbe","Arvenses",0.5,"Maíz",0.104793166801379,0.128316188413644,0.110762642760422,1.0569643626703
"Maíz-Frijol","Desyerbe","Arvenses",0.5,"Frijol",0.104793166801379,0.128316188413644,0.110762642760422,1.0569643626703
"Maíz-Frijol","Desyerbe","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe","Arvenses",0.5,"Quelites",0.443596917900361,0.44295797504926,0.0244542648789653,0.0551272199877145
"Maíz-Frijol","Desyerbe","Arvenses",0.5,"Conjunta",0.353822161720751,0.350064895873929,0.0339293564892772,0.0958938137856254
"Maíz-Calabaza","Desyerbe","Arvenses",0,"Maíz",0.401083003650696,0.400720899198329,0.00867503368668341,0.0216290234383467
"Maíz-Calabaza","Desyerbe","Arvenses",0,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Arvenses",0,"Calabaza",0.401083003650696,0.400720899198329,0.00867503368668341,0.0216290234383467
"Maíz-Calabaza","Desyerbe","Arvenses",0,"Quelites",0.25,0.25,1.18350172082288e-17,4.73400688329152e-17
"Maíz-Calabaza","Desyerbe","Arvenses",0,"Conjunta",0.300361001216899,0.300240299732776,0.00289167789556114,0.0096273413786931
"Maíz-Calabaza","Desyerbe","Arvenses",0.1,"Maíz",0.314092648213769,0.282741743769036,0.0962947881399888,0.306580840677466
"Maíz-Calabaza","Desyerbe","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Arvenses",0.1,"Calabaza",0.314092648213769,0.282741743769036,0.0962947881399888,0.306580840677466
"Maíz-Calabaza","Desyerbe","Arvenses",0.1,"Quelites",0.307146383070975,0.295522490657451,0.0445022469437159,0.144889373264839
"Maíz-Calabaza","Desyerbe","Arvenses",0.1,"Conjunta",0.312703661031344,0.304574725072701,0.0335818051079782,0.107391787474506
"Maíz-Calabaza","Desyerbe","Arvenses",0.14,"Maíz",0.306994219805544,0.272338083055452,0.0944410363901314,0.307631317781658
"Maíz-Calabaza","Desyerbe","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Arvenses",0.14,"Calabaza",0.306994219805544,0.272338083055452,0.0944410363901314,0.307631317781658
"Maíz-Calabaza","Desyerbe","Arvenses",0.14,"Quelites",0.314388046273777,0.313381228993547,0.0424819597293981,0.135125874640933
"Maíz-Calabaza","Desyerbe","Arvenses",0.14,"Conjunta",0.31582362371243,0.309840885870024,0.0339308003799852,0.107435916227979
"Maíz-Calabaza","Desyerbe","Arvenses",0.25,"Maíz",0.238486827182015,0.263130182966961,0.104492309594912,0.438147091097666
"Maíz-Calabaza","Desyerbe","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Arvenses",0.25,"Calabaza",0.238486827182015,0.263130182966961,0.104492309594912,0.438147091097666
"Maíz-Calabaza","Desyerbe","Arvenses",0.25,"Quelites",0.353756627967087,0.353282513793287,0.0401218145534086,0.113416432036834
"Maíz-Calabaza","Desyerbe","Arvenses",0.25,"Conjunta",0.32346705682339,0.324839356165073,0.0338369723847596,0.104607166853576
"Maíz-Calabaza","Desyerbe","Arvenses",0.5,"Maíz",0.0931871919948148,0.11962401947525,0.100729272547238,1.08093473352908
"Maíz-Calabaza","Desyerbe","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe","Arvenses",0.5,"Calabaza",0.0931871919948148,0.11962401947525,0.100729272547238,1.08093473352908
"Maíz-Calabaza","Desyerbe","Arvenses",0.5,"Quelites",0.425574932596369,0.423975795741075,0.0325787786103776,0.0765523909305921
"Maíz-Calabaza","Desyerbe","Arvenses",0.5,"Conjunta",0.337595305804934,0.338052641665151,0.034248627524646,0.101448767017025
"Monocultivo Maíz","Desyerbe","Arvenses",0,"Maíz",0.401011518391793,0.401027527313846,0.00865160721528001,0.0215744606289021
"Monocultivo Maíz","Desyerbe","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0,"Quelites",0.4,0.4,2.55665592292419e-17,6.39163980731048e-17
"Monocultivo Maíz","Desyerbe","Arvenses",0,"Conjunta",0.400168586398632,0.400171254552308,0.00144193453588,0.00360331766382981
"Monocultivo Maíz","Desyerbe","Arvenses",0.1,"Maíz",0.314152801042928,0.283107239678426,0.0964919074741156,0.307149600938717
"Monocultivo Maíz","Desyerbe","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.1,"Quelites",0.40848003449876,0.400040238845655,0.0139333421357085,0.0341102158219457
"Monocultivo Maíz","Desyerbe","Arvenses",0.1,"Conjunta",0.393337218662133,0.398295851018326,0.0173417413829994,0.0440887375010794
"Monocultivo Maíz","Desyerbe","Arvenses",0.14,"Maíz",0.304661940285149,0.271361374572924,0.0943935723711654,0.309830536373587
"Monocultivo Maíz","Desyerbe","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.14,"Quelites",0.409428310156394,0.400302714517089,0.0137854548209579,0.0336700088366924
"Monocultivo Maíz","Desyerbe","Arvenses",0.14,"Conjunta",0.392561445135608,0.395019926069431,0.0164124257724618,0.0418085524593284
"Monocultivo Maíz","Desyerbe","Arvenses",0.25,"Maíz",0.227313949798864,0.262606462079221,0.106274657077008,0.467523692105318
"Monocultivo Maíz","Desyerbe","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.25,"Quelites",0.418340539765186,0.414821131692063,0.0189901332719683,0.0453939589087575
"Monocultivo Maíz","Desyerbe","Arvenses",0.25,"Conjunta",0.3880178419286,0.386444419765562,0.0198669576156068,0.0512011445578386
"Monocultivo Maíz","Desyerbe","Arvenses",0.5,"Maíz",0.104796859047519,0.128316188413644,0.110763251499238,1.05693293201673
"Monocultivo Maíz","Desyerbe","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe","Arvenses",0.5,"Quelites",0.443601626882025,0.44295797504926,0.0244511326416759,0.0551195738697744
"Monocultivo Maíz","Desyerbe","Arvenses",0.5,"Conjunta",0.391787963238732,0.389871900137013,0.0262752797713232,0.0670650510906906
"Monocultivo Calabaza","Desyerbe","Arvenses",0,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0,"Calabaza",0.401065028112778,0.400953364660603,0.00868809918553823,0.0216625698491347
"Monocultivo Calabaza","Desyerbe","Arvenses",0,"Quelites",0.25,0.25,8.82130099749312e-18,3.52852039899725e-17
"Monocultivo Calabaza","Desyerbe","Arvenses",0,"Conjunta",0.280213005622556,0.280190672932121,0.00173761983710765,0.00620106776716925
"Monocultivo Calabaza","Desyerbe","Arvenses",0.1,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.1,"Calabaza",0.315425429354558,0.28232344992449,0.0946735586901984,0.300145612495241
"Monocultivo Calabaza","Desyerbe","Arvenses",0.1,"Quelites",0.306964603905996,0.295522490657451,0.0441688045770393,0.143888917533194
"Monocultivo Calabaza","Desyerbe","Arvenses",0.1,"Conjunta",0.310856744829496,0.297139899443771,0.0336562997926142,0.108269485389724
"Monocultivo Calabaza","Desyerbe","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.14,"Calabaza",0.308327848586308,0.271984477989825,0.0928710318658563,0.301208704603468
"Monocultivo Calabaza","Desyerbe","Arvenses",0.14,"Quelites",0.314204332811003,0.313393726348808,0.0421738747215641,0.134224357583675
"Monocultivo Calabaza","Desyerbe","Arvenses",0.14,"Conjunta",0.31568484241858,0.303089544419751,0.0332269280035099,0.105253479226135
"Monocultivo Calabaza","Desyerbe","Arvenses",0.25,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.25,"Calabaza",0.23847982183717,0.263385146804836,0.104363500334775,0.437619835216219
"Monocultivo Calabaza","Desyerbe","Arvenses",0.25,"Quelites",0.353766938877197,0.353334452389042,0.0401254092803197,0.113423287681069
"Monocultivo Calabaza","Desyerbe","Arvenses",0.25,"Conjunta",0.336325067991397,0.342421061977186,0.0318600000544107,0.0947297810558258
"Monocultivo Calabaza","Desyerbe","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe","Arvenses",0.5,"Calabaza",0.0931683273516865,0.119405003380663,0.100751638174581,1.08139365639
"Monocultivo Calabaza","Desyerbe","Arvenses",0.5,"Quelites",0.425570639246517,0.423922245382304,0.0325811783541077,0.0765588021104875
"Monocultivo Calabaza","Desyerbe","Arvenses",0.5,"Conjunta",0.374788461821001,0.377362349073035,0.0300298916423071,0.0801249096527666
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Maíz",0.633197108873506,0.633231246465987,0.00453067602747771,0.00715523801986089
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Frijol",0.633197108873506,0.633231246465987,0.00453067602747771,0.00715523801986089
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Calabaza",0.133197108873506,0.133231246465987,0.00453067602747771,0.0340148225873309
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Quelites",0.25,0.25,6.83295037103475e-18,2.7331801484139e-17
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Conjunta",0.342798760945788,0.342813391342566,0.00194171829749044,0.00566430955623412
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Maíz",0.493030807718519,0.504357701201201,0.136976614532388,0.277825670096038
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Frijol",0.493030807718519,0.504357701201201,0.136976614532388,0.277825670096038
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Calabaza",0.114727115773413,0.132210879726134,0.0466181786754072,0.406339672719383
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Quelites",0.313455371757696,0.309824480768704,0.0370128807315225,0.118080224703036
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Conjunta",0.339502046561037,0.342144051330371,0.0284124431488861,0.0836885769517093
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Maíz",0.477033155037935,0.499801559521468,0.135288208260939,0.283603365577767
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Frijol",0.477033155037935,0.499801559521468,0.135288208260939,0.283603365577767
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Calabaza",0.111854570437428,0.131929144513518,0.0490165458876363,0.438216746047551
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Quelites",0.319693187399672,0.312116112640223,0.0369903196230525,0.115705686204718
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Conjunta",0.338686813118019,0.341194279817768,0.0282583550093544,0.0834350612862731
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Maíz",0.370874356826643,0.380982011279227,0.126925132234639,0.34223216002493
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Frijol",0.370874356826643,0.380982011279227,0.126925132234639,0.34223216002493
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Calabaza",0.0945303486921759,0.129650367846234,0.0581440514538374,0.615083433608977
